Location,Week,Model,Surface Temperature,Middle Temperature,Bottom Temperature,pH,Ammonia,Nitrate,Phosphate,Dissolved Oxygen,WQI,WQI_Status,Ammonia_Level,Nitrate_Level,Phosphate_Level
SAMPALOC,Week 28,LSTM,0.33050248,0.5412701,0.19193548,0.48689556,0.018095963,0.096248195,0.58492655,0.22018632,73.17549393170532,Poor,Low,Low,High
SAMPALOC,Week 28,CNN-LSTM,0.3156497,0.51282644,0.18148078,0.4330062,0.02167074,0.08578555,0.5394042,0.21143052,73.17532208149758,Poor,Low,Low,High
SAMPALOC,Week 29,CNN,0.34966454,0.49297166,0.19847639,0.43702996,0.013066923,0.11136188,0.5834302,0.19469664,73.17574217580676,Poor,Low,Low,High
SAMPALOC,Week 29,LSTM,0.3346278,0.5426342,0.19325238,0.48730257,0.017908324,0.09622826,0.5846806,0.22107756,73.17549360427053,Poor,Low,Low,High
SAMPALOC,Week 29,CNN-LSTM,0.31943947,0.5150485,0.18242194,0.4324951,0.021742404,0.085795835,0.5398207,0.212247,73.17532225042996,Poor,Low,Low,High
SAMPALOC,Week 30,CNN,0.35099456,0.49456716,0.19666006,0.43890968,0.0140031595,0.110311665,0.58204687,0.19635898,73.17572492589855,Poor,Low,Low,High
SAMPALOC,Week 30,LSTM,0.33829755,0.54403377,0.19414064,0.4875037,0.017816342,0.09658794,0.5850795,0.2219643,73.17549951205797,Poor,Low,Low,High
SAMPALOC,Week 30,CNN-LSTM,0.3234343,0.5164048,0.18324508,0.43327543,0.021846663,0.08546138,0.540088,0.21316421,73.17531675696618,Poor,Low,Low,High
SAMPALOC,Week 31,CNN,0.35412076,0.4977694,0.19980791,0.44185442,0.014709001,0.10996467,0.582574,0.19830559,73.17571922646377,Poor,Low,Low,High
SAMPALOC,Week 31,LSTM,0.34078732,0.5449417,0.19459121,0.48781428,0.017921131,0.09662013,0.58568245,0.22275352,73.17550004078261,Poor,Low,Low,High
SAMPALOC,Week 31,CNN-LSTM,0.32659537,0.5182902,0.1839353,0.4329683,0.022199407,0.08561841,0.540335,0.21381027,73.1753193362029,Poor,Low,Low,High
SAMPALOC,Week 32,CNN,0.35730198,0.49988845,0.20039824,0.44160727,0.01466069,0.10964104,0.58427596,0.20008156,73.17571391080193,Poor,Low,Low,High
SAMPALOC,Week 32,LSTM,0.34399778,0.54634404,0.19539998,0.48880172,0.018018754,0.09654051,0.5864558,0.22371769,73.17549873301449,Poor,Low,Low,High
SAMPALOC,Week 32,CNN-LSTM,0.3303763,0.52029157,0.18469033,0.43350062,0.022177702,0.085401066,0.54135424,0.21526873,73.17531576630145,Poor,Low,Low,High
SAMPALOC,Week 33,CNN,0.3602314,0.5005647,0.19997774,0.4432379,0.0131162135,0.10858349,0.58473915,0.20042433,73.17569654041546,Poor,Low,Low,High
SAMPALOC,Week 33,LSTM,0.34696662,0.54775405,0.19637959,0.4894968,0.018082783,0.09658098,0.58707404,0.22473425,73.17549939773913,Poor,Low,Low,High
SAMPALOC,Week 33,CNN-LSTM,0.33362088,0.52179414,0.18519396,0.4341877,0.022511616,0.08541933,0.5414288,0.21616016,73.17531606628985,Poor,Low,Low,High
SAMPALOC,Week 34,CNN,0.36340728,0.502127,0.20049308,0.4453897,0.012848226,0.10851174,0.58462745,0.20170389,73.17569536191304,Poor,Low,Low,High
SAMPALOC,Week 34,LSTM,0.3496442,0.54877573,0.1971109,0.4903838,0.01801506,0.09656581,0.58748156,0.22549087,73.17549914857005,Poor,Low,Low,High
SAMPALOC,Week 34,CNN-LSTM,0.33658147,0.5232829,0.1860102,0.43501315,0.02258486,0.085213676,0.5420274,0.21714021,73.17531268839807,Poor,Low,Low,High
SAMPALOC,Week 35,CNN,0.36584657,0.5045669,0.2017432,0.44706628,0.012680292,0.109206624,0.5868016,0.20249943,73.17570677546667,Poor,Low,Low,High
SAMPALOC,Week 35,LSTM,0.35245666,0.549762,0.19784045,0.4913364,0.017940313,0.09652588,0.5877958,0.22626537,73.17549849271498,Poor,Low,Low,High
SAMPALOC,Week 35,CNN-LSTM,0.33952054,0.5247013,0.18669702,0.43618104,0.02284625,0.085179545,0.54219735,0.21771379,73.17531212779227,Poor,Low,Low,High
SAMPALOC,Week 36,CNN,0.36933935,0.5065848,0.20256346,0.44871363,0.012875631,0.10841072,0.58773947,0.20380473,73.17569370264734,Poor,Low,Low,High
SAMPALOC,Week 36,LSTM,0.3552294,0.5509597,0.19880913,0.49236825,0.017902458,0.09663331,0.5883218,0.22682887,73.1755002572657,Poor,Low,Low,High
SAMPALOC,Week 36,CNN-LSTM,0.34292033,0.52654266,0.18763667,0.43719977,0.022924852,0.08494058,0.5429776,0.21846907,73.17530820276329,Poor,Low,Low,High
SAMPALOC,Week 37,CNN,0.37229887,0.50712496,0.20191379,0.44997752,0.01290411,0.107584566,0.5876594,0.20492166,73.17568013296811,Poor,Low,Low,High
SAMPALOC,Week 37,LSTM,0.3581173,0.5522899,0.19986635,0.49361184,0.017839588,0.096725754,0.5888751,0.22749296,73.17550177566956,Poor,Low,Low,High
SAMPALOC,Week 37,CNN-LSTM,0.34580106,0.5283199,0.18857814,0.43857682,0.023078382,0.084863946,0.54353815,0.21905027,73.17530694404059,Poor,Low,Low,High
SAMPALOC,Week 38,CNN,0.37390688,0.5096596,0.20293069,0.45223615,0.013040891,0.10716681,0.58818424,0.20599884,73.17567327127536,Poor,Low,Low,High
SAMPALOC,Week 38,LSTM,0.3606798,0.553434,0.2006486,0.49481174,0.017789524,0.096781224,0.5894404,0.22813198,73.17550268677101,Poor,Low,Low,High
SAMPALOC,Week 38,CNN-LSTM,0.34882608,0.529977,0.18922965,0.439815,0.023173809,0.084704004,0.5442429,0.21977408,73.17530431697391,Poor,Low,Low,High
SAMPALOC,Week 39,CNN,0.37716112,0.51202637,0.20450045,0.4547569,0.012989683,0.10665816,0.5890645,0.20682532,73.17566491663769,Poor,Low,Low,High
SAMPALOC,Week 39,LSTM,0.3630261,0.5545749,0.20139977,0.49619055,0.01780939,0.096741416,0.59015465,0.22883388,73.17550203291981,Poor,Low,Low,High
SAMPALOC,Week 39,CNN-LSTM,0.35138485,0.53150266,0.18999474,0.44118923,0.023317292,0.084702685,0.54478925,0.22046691,73.17530429530918,Poor,Low,Low,High
SAMPALOC,Week 40,CNN,0.38037756,0.51337427,0.20474425,0.45625344,0.012870147,0.106691636,0.5901904,0.208105,73.17566546648503,Poor,Low,Low,High
SAMPALOC,Week 40,LSTM,0.3656685,0.5558738,0.20231707,0.49766815,0.017743412,0.09668107,0.59070766,0.22956508,73.17550104172946,Poor,Low,Low,High
SAMPALOC,Week 40,CNN-LSTM,0.35436273,0.5333201,0.19081964,0.44262025,0.023391614,0.08447827,0.54563296,0.22128558,73.1753006092657,Poor,Low,Low,High
SAMPALOC,Week 41,CNN,0.38249525,0.5148905,0.20505983,0.4581074,0.0120846685,0.10650208,0.5905266,0.20892124,73.17566235300482,Poor,Low,Low,High
SAMPALOC,Week 41,LSTM,0.36828005,0.5571678,0.20324963,0.499104,0.017661909,0.09672526,0.5913019,0.23034611,73.17550176755556,Poor,Low,Low,High
SAMPALOC,Week 41,CNN-LSTM,0.35692403,0.53470343,0.19165,0.44431296,0.023436122,0.08441994,0.5460862,0.22186361,73.17529965118841,Poor,Low,Low,High
SAMPALOC,Week 42,CNN,0.38493755,0.5166957,0.2059425,0.4606384,0.012270222,0.1061309,0.5910194,0.20987086,73.1756562563285,Poor,Low,Low,High
SAMPALOC,Week 42,LSTM,0.37056768,0.558248,0.2041626,0.50050217,0.017595466,0.096778415,0.5918067,0.23096085,73.17550264063284,Poor,Low,Low,High
SAMPALOC,Week 42,CNN-LSTM,0.35952514,0.5363245,0.19253352,0.4459157,0.02357867,0.08425339,0.54674345,0.222411,73.17529691558454,Poor,Low,Low,High
SAMPALOC,Week 43,CNN,0.3875228,0.51861954,0.2070128,0.46247485,0.012369476,0.106029175,0.5921899,0.21089807,73.17565458548309,Poor,Low,Low,High
SAMPALOC,Week 43,LSTM,0.3728662,0.55943805,0.20509274,0.5020823,0.017555453,0.09678643,0.592387,0.23160717,73.1755027722802,Poor,Low,Low,High
SAMPALOC,Week 43,CNN-LSTM,0.36209586,0.5378571,0.19342586,0.44760025,0.02361095,0.08418107,0.5473934,0.22311707,73.1752957277198,Poor,Low,Low,High
SAMPALOC,Week 44,CNN,0.38997886,0.5205622,0.20778868,0.46436617,0.012293218,0.105577044,0.59259033,0.21184161,73.1756471591768,Poor,Low,Low,High
SAMPALOC,Week 44,LSTM,0.37525746,0.5607168,0.20611347,0.50368553,0.01751172,0.096834846,0.59302014,0.23226798,73.17550356751885,Poor,Low,Low,High
SAMPALOC,Week 44,CNN-LSTM,0.36472026,0.5394849,0.19432566,0.4492516,0.023722164,0.08404361,0.54810274,0.22366899,73.1752934699227,Poor,Low,Low,High
SAMPALOC,Week 45,CNN,0.39230922,0.52201974,0.20846596,0.46656048,0.012167972,0.10526055,0.592696,0.21259746,73.17564196072463,Poor,Low,Low,High
SAMPALOC,Week 45,LSTM,0.37755793,0.5619501,0.20713632,0.5052483,0.017466562,0.096861616,0.59359705,0.23291081,73.17550400721932,Poor,Low,Low,High
SAMPALOC,Week 45,CNN-LSTM,0.36708876,0.54102045,0.19529454,0.450976,0.023766138,0.08393763,0.54872507,0.22431172,73.1752917291884,Poor,Low,Low,High
SAMPALOC,Week 46,CNN,0.39443326,0.5238563,0.20939466,0.4686636,0.012219699,0.1052027,0.5933566,0.21327117,73.1756410105314,Poor,Low,Low,High
SAMPALOC,Week 46,LSTM,0.3797153,0.5631177,0.20808305,0.5068149,0.017412687,0.09685788,0.59414166,0.23354346,73.17550394585507,Poor,Low,Low,High
SAMPALOC,Week 46,CNN-LSTM,0.36946917,0.5425239,0.196189,0.45268792,0.023865398,0.0838124,0.5493636,0.22487788,73.17528967227054,Poor,Low,Low,High
SAMPALOC,Week 47,CNN,0.3967973,0.52569556,0.21050936,0.47079533,0.011960885,0.105016835,0.5939342,0.21409065,73.17563795767633,Poor,Low,Low,High
SAMPALOC,Week 47,LSTM,0.38182205,0.56429064,0.20905828,0.50839406,0.017371474,0.09686317,0.5947114,0.2341398,73.17550403274396,Poor,Low,Low,High
SAMPALOC,Week 47,CNN-LSTM,0.3716887,0.5439033,0.19710279,0.4544157,0.02390949,0.08373919,0.5499292,0.2254457,73.17528846978743,Poor,Low,Low,High
SAMPALOC,Week 48,CNN,0.3991,0.527122,0.21112482,0.4726374,0.011796897,0.104932055,0.59437686,0.21482049,73.17563656515459,Poor,Low,Low,High
SAMPALOC,Week 48,LSTM,0.38390318,0.5655016,0.21012451,0.50997484,0.01731993,0.096878104,0.59521216,0.23470405,73.17550427803671,Poor,Low,Low,High
SAMPALOC,Week 48,CNN-LSTM,0.3739999,0.5454126,0.19807148,0.456161,0.023978574,0.08361067,0.550567,0.22597313,73.17528635883092,Poor,Low,Low,High
SAMPALOC,Week 49,CNN,0.40102017,0.52870345,0.21198224,0.47460243,0.011702424,0.10479242,0.59476864,0.21552385,73.17563427163284,Poor,Low,Low,High
SAMPALOC,Week 49,LSTM,0.38591716,0.5666644,0.21114936,0.51151097,0.017265536,0.09691933,0.5957044,0.23523402,73.17550495517874,Poor,Low,Low,High
SAMPALOC,Week 49,CNN-LSTM,0.37613648,0.546718,0.1990072,0.45791695,0.024012417,0.083519414,0.5510904,0.22647163,73.17528485994009,Poor,Low,Low,High
SAMPALOC,Week 50,CNN,0.40317994,0.5304247,0.21300401,0.47679895,0.011760612,0.104533285,0.5951767,0.21625644,73.17563001530918,Poor,Low,Low,High
SAMPALOC,Week 50,LSTM,0.38781196,0.5677991,0.21217506,0.5130391,0.01722915,0.0969555,0.5962054,0.23572615,73.17550554927536,Poor,Low,Low,High
SAMPALOC,Week 50,CNN-LSTM,0.3782237,0.54810566,0.19997348,0.45961192,0.024087671,0.0834168,0.5516571,0.22690628,73.17528317449275,Poor,Low,Low,High
SAMPALOC,Week 51,CNN,0.40530726,0.53205156,0.2139446,0.47865427,0.011741485,0.1044631,0.59564716,0.21704544,73.17562886251207,Poor,Low,Low,High
SAMPALOC,Week 51,LSTM,0.38972858,0.568974,0.21320993,0.5146252,0.01719066,0.09697104,0.5967165,0.23623273,73.17550580452173,Poor,Low,Low,High
SAMPALOC,Week 51,CNN-LSTM,0.38034523,0.54946107,0.2009254,0.46132228,0.024119202,0.08333828,0.5522282,0.22744806,73.17528188479227,Poor,Low,Low,High
SAMPALOC,Week 52,CNN,0.4071848,0.533643,0.21481386,0.48053703,0.011577325,0.1043526,0.59595484,0.21767376,73.17562704753622,Poor,Low,Low,High
SAMPALOC,Week 52,LSTM,0.39162806,0.57014906,0.2142783,0.51618856,0.017154641,0.0969967,0.59721416,0.23675203,73.17550622599033,Poor,Low,Low,High
SAMPALOC,Week 52,CNN-LSTM,0.38235575,0.550792,0.20189136,0.46302822,0.024178803,0.08323994,0.55276597,0.2279017,73.1752802695459,Poor,Low,Low,High
TUMAWAY,Week 1,CNN,0.47966152,0.5690126,0.2708611,0.74969566,-0.0014948882,0.12231604,0.6223948,0.39611623,73.17592209920772,Poor,Low,Low,High
TUMAWAY,Week 1,LSTM,0.45658886,0.65027153,0.3375154,0.80044883,0.012724675,0.07706976,0.66125685,0.3663668,73.1751789235942,Poor,Low,Low,High
TUMAWAY,Week 1,CNN-LSTM,0.45866367,0.6574647,0.33122638,0.7750808,0.0078945,0.07642024,0.62320787,0.3397452,73.17516825514976,Poor,Low,Low,High
TUMAWAY,Week 2,CNN,0.45290336,0.5561144,0.28414506,0.7568272,0.020353416,0.12955305,0.62412375,0.39607814,73.17604096797102,Poor,Low,Low,High
TUMAWAY,Week 2,LSTM,0.4440977,0.6455389,0.3340683,0.7970064,0.011468645,0.08404486,0.6540036,0.36166698,73.17529349045411,Poor,Low,Low,High
TUMAWAY,Week 2,CNN-LSTM,0.4533152,0.64283764,0.32085532,0.7740439,0.0082334215,0.08385951,0.6128955,0.33639583,73.17529044605797,Poor,Low,Low,High
TUMAWAY,Week 3,CNN,0.43842706,0.5770714,0.31359032,0.73700476,-0.006203492,0.13081954,0.6128628,0.3674445,73.17606177022222,Poor,Low,Low,High
TUMAWAY,Week 3,LSTM,0.43334162,0.6404923,0.33016685,0.79199773,0.012967993,0.08872729,0.6509744,0.35992315,73.17537039993236,Poor,Low,Low,High
TUMAWAY,Week 3,CNN-LSTM,0.4222314,0.6222706,0.30969188,0.75720596,0.004364929,0.081760235,0.6032458,0.3315655,73.17525596521256,Poor,Low,Low,High
TUMAWAY,Week 4,CNN,0.44968197,0.64154047,0.3304403,0.7431272,-0.007582426,0.12022679,0.65142363,0.3687941,73.17588778302415,Poor,Low,Low,High
TUMAWAY,Week 4,LSTM,0.42497936,0.6356609,0.33051965,0.78222215,0.014086756,0.093143255,0.6439494,0.35234,73.17544293269081,Poor,Low,Low,High
TUMAWAY,Week 4,CNN-LSTM,0.430998,0.62102777,0.3090237,0.7458628,0.0039832173,0.083748065,0.6055365,0.3364179,73.17528861556039,Poor,Low,Low,High
TUMAWAY,Week 5,CNN,0.4645793,0.6220827,0.3683129,0.7020178,0.0068108737,0.105796315,0.67371416,0.3441891,73.17565076072947,Poor,Low,Low,High
TUMAWAY,Week 5,LSTM,0.4268946,0.64011496,0.33930844,0.77631414,0.0154503705,0.0982189,0.64348584,0.34932262,73.17552630077294,Poor,Low,Low,High
TUMAWAY,Week 5,CNN-LSTM,0.42686412,0.6166733,0.3092507,0.740609,0.006137983,0.07842309,0.6050588,0.3370947,73.1752011522029,Poor,Low,Low,High
TUMAWAY,Week 6,CNN,0.4658153,0.6434088,0.3347786,0.70824885,0.012119781,0.11094973,0.6578001,0.33330727,73.17573540619324,Poor,Low,Low,High
TUMAWAY,Week 6,LSTM,0.4341978,0.64334387,0.34467578,0.7630588,0.014588845,0.10043303,0.63871,0.34824964,73.17556266812561,Poor,Low,Low,High
TUMAWAY,Week 6,CNN-LSTM,0.43310392,0.61879057,0.31394956,0.72877216,0.0067581153,0.07974563,0.6077114,0.33860198,73.17522287508213,Poor,Low,Low,High
TUMAWAY,Week 7,CNN,0.46201012,0.6403624,0.3270288,0.7079165,0.0010032626,0.12243762,0.6543891,0.3222818,73.17592409617392,Poor,Low,Low,High
TUMAWAY,Week 7,LSTM,0.43628454,0.6417973,0.3439586,0.74728924,0.01465312,0.10242672,0.6375805,0.34651542,73.17559541472464,Poor,Low,Low,High
TUMAWAY,Week 7,CNN-LSTM,0.43383574,0.6215208,0.31470937,0.7161803,0.011768897,0.07669,0.6094461,0.33346757,73.17517268599033,Poor,Low,Low,High
TUMAWAY,Week 8,CNN,0.4719787,0.66389084,0.328376,0.711887,0.008389581,0.117301166,0.62832195,0.32625327,73.17583972929661,Poor,Low,Low,High
TUMAWAY,Week 8,LSTM,0.43674523,0.638981,0.33945882,0.73668575,0.014490723,0.10400873,0.6408585,0.34289476,73.17562139942996,Poor,Low,Low,High
TUMAWAY,Week 8,CNN-LSTM,0.43899164,0.6217585,0.31046772,0.7074978,0.013650938,0.07876663,0.6133582,0.3323911,73.1752067948889,Poor,Low,Low,High
TUMAWAY,Week 9,CNN,0.49027905,0.656943,0.34428626,0.6807717,-0.0010718144,0.114359744,0.62590724,0.30855727,73.17579141608502,Poor,Low,Low,High
TUMAWAY,Week 9,LSTM,0.44359866,0.6397858,0.33611864,0.7280985,0.015371346,0.102321945,0.64166516,0.339359,73.1755936937826,Poor,Low,Low,High
TUMAWAY,Week 9,CNN-LSTM,0.435662,0.6206919,0.3017875,0.69832015,0.018186973,0.08023322,0.61053354,0.32901067,73.17523088380676,Poor,Low,Low,High
TUMAWAY,Week 10,CNN,0.50211793,0.64578426,0.32530487,0.68155986,0.0027798102,0.12286609,0.6332125,0.30940142,73.17593113384541,Poor,Low,Low,High
TUMAWAY,Week 10,LSTM,0.45624796,0.64244395,0.32997155,0.7176041,0.014768055,0.099663325,0.64080006,0.33669087,73.17555002562801,Poor,Low,Low,High
TUMAWAY,Week 10,CNN-LSTM,0.4461271,0.6193287,0.29982978,0.6924322,0.017786814,0.08086331,0.60809016,0.32744,73.17524123311111,Poor,Low,Low,High
TUMAWAY,Week 11,CNN,0.51162964,0.6281713,0.31510723,0.6791477,0.011964817,0.1222468,0.639201,0.33143118,73.17592096193236,Poor,Low,Low,High
TUMAWAY,Week 11,LSTM,0.46466124,0.6454546,0.32385892,0.7091285,0.014816506,0.09871614,0.6432547,0.3354007,73.175534468,Poor,Low,Low,High
TUMAWAY,Week 11,CNN-LSTM,0.45054838,0.6218335,0.29962245,0.68330884,0.019895714,0.08140753,0.6040567,0.31857517,73.17525017199034,Poor,Low,Low,High
TUMAWAY,Week 12,CNN,0.5109791,0.62440526,0.2998044,0.67159253,0.019960878,0.122233935,0.64994884,0.33105576,73.17592075062319,Poor,Low,Low,High
TUMAWAY,Week 12,LSTM,0.4722642,0.64805233,0.3234765,0.7058143,0.015514165,0.09988842,0.64610535,0.3342675,73.17555372284058,Poor,Low,Low,High
TUMAWAY,Week 12,CNN-LSTM,0.46242934,0.62444437,0.30220643,0.6736919,0.018289171,0.08098154,0.6022684,0.31695244,73.17524317505314,Poor,Low,Low,High
TUMAWAY,Week 13,CNN,0.5043112,0.6223583,0.29684898,0.66077876,0.019741938,0.12853637,0.643097,0.32994422,73.17602426887923,Poor,Low,Low,High
TUMAWAY,Week 13,LSTM,0.47635671,0.6482614,0.32062823,0.70029914,0.016185323,0.10179211,0.65014106,0.33265692,73.17558499117874,Poor,Low,Low,High
TUMAWAY,Week 13,CNN-LSTM,0.46335232,0.62574756,0.29878345,0.6657121,0.018887581,0.08178978,0.6024755,0.3119699,73.17525645049275,Poor,Low,Low,High
TUMAWAY,Week 14,CNN,0.49652523,0.62134707,0.29137483,0.6588127,0.013915774,0.12290081,0.63851404,0.32081017,73.1759317041256,Poor,Low,Low,High
TUMAWAY,Week 14,LSTM,0.47588018,0.6467223,0.31910837,0.69268376,0.017268976,0.10407616,0.651104,0.33013815,73.17562250697584,Poor,Low,Low,High
TUMAWAY,Week 14,CNN-LSTM,0.4664555,0.6235335,0.29618967,0.6610629,0.01794385,0.08330115,0.60039026,0.31103316,73.17528127492753,Poor,Low,Low,High
TUMAWAY,Week 15,CNN,0.48917755,0.62415695,0.29927486,0.6539643,0.010976743,0.12717779,0.64019984,0.306397,73.17600195403864,Poor,Low,Low,High
TUMAWAY,Week 15,LSTM,0.4735267,0.6437932,0.31493026,0.684822,0.017923886,0.104709186,0.6510873,0.32556626,73.17563290450434,Poor,Low,Low,High
TUMAWAY,Week 15,CNN-LSTM,0.4621541,0.6220252,0.29172778,0.654353,0.019102804,0.084202,0.6003795,0.30689108,73.17529607149758,Poor,Low,Low,High
TUMAWAY,Week 16,CNN,0.4893889,0.63010836,0.3031116,0.6463564,0.0078604305,0.12267241,0.6432127,0.298293,73.17592795262802,Poor,Low,Low,High
TUMAWAY,Week 16,LSTM,0.47104636,0.6424528,0.3109972,0.67708564,0.018729696,0.10478644,0.6507514,0.31973875,73.17563417341063,Poor,Low,Low,High
TUMAWAY,Week 16,CNN-LSTM,0.4609343,0.61810726,0.28751236,0.64856446,0.01843452,0.0848824,0.5989901,0.30469623,73.17530724714976,Poor,Low,Low,High
TUMAWAY,Week 17,CNN,0.49177676,0.625943,0.3018389,0.63686395,0.0044419374,0.12616949,0.6422331,0.28902075,73.17598539258937,Poor,Low,Low,High
TUMAWAY,Week 17,LSTM,0.470796,0.6420751,0.30822662,0.67076284,0.019001247,0.104468785,0.6497064,0.3141858,73.17562895588888,Poor,Low,Low,High
TUMAWAY,Week 17,CNN-LSTM,0.4588206,0.6161039,0.2835375,0.6415642,0.0191215,0.084707916,0.5993124,0.30070108,73.17530438122898,Poor,Low,Low,High
TUMAWAY,Week 18,CNN,0.492099,0.62391096,0.29645368,0.6342174,0.005133322,0.12668145,0.6419425,0.28193298,73.1759938015942,Poor,Low,Low,High
TUMAWAY,Week 18,LSTM,0.47042757,0.64218074,0.3063181,0.66569877,0.018738061,0.10493219,0.6484364,0.30819097,73.17563656737198,Poor,Low,Low,High
TUMAWAY,Week 18,CNN-LSTM,0.45929796,0.61450434,0.28165105,0.635781,0.018773928,0.08467433,0.59915555,0.29719526,73.17530382957487,Poor,Low,Low,High
TUMAWAY,Week 19,CNN,0.49689272,0.6237806,0.2970254,0.6340848,0.004425608,0.1268206,0.63942987,0.28045705,73.17599608714976,Poor,Low,Low,High
TUMAWAY,Week 19,LSTM,0.4704924,0.6416854,0.3040928,0.66204864,0.018514868,0.10529692,0.6480258,0.30235624,73.17564255810628,Poor,Low,Low,High
TUMAWAY,Week 19,CNN-LSTM,0.45892528,0.613955,0.2787951,0.6281584,0.019479197,0.0844861,0.59972537,0.2917119,73.1753007378744,Poor,Low,Low,High
TUMAWAY,Week 20,CNN,0.49984345,0.6250166,0.2953925,0.62954986,0.008799099,0.12537834,0.6372629,0.2816298,73.17597239785508,Poor,Low,Low,High
TUMAWAY,Week 20,LSTM,0.4724798,0.64210397,0.3025683,0.6596865,0.018283617,0.10532201,0.6474888,0.29795536,73.17564297021256,Poor,Low,Low,High
TUMAWAY,Week 20,CNN-LSTM,0.4618963,0.61460745,0.27714792,0.622304,0.019683082,0.08444338,0.6000809,0.28869927,73.17530003619324,Poor,Low,Low,High
TUMAWAY,Week 21,CNN,0.5030394,0.6241123,0.2937262,0.62490183,0.0075956075,0.12398187,0.63753796,0.2810901,73.17594946066667,Poor,Low,Low,High
TUMAWAY,Week 21,LSTM,0.4755723,0.64293516,0.30080757,0.6572721,0.018301792,0.10494025,0.64745986,0.2953655,73.17563669975846,Poor,Low,Low,High
TUMAWAY,Week 21,CNN-LSTM,0.46494266,0.6161924,0.275392,0.61740994,0.020373685,0.084356494,0.60045457,0.28575864,73.17529860908019,Poor,Low,Low,High
TUMAWAY,Week 22,CNN,0.50545734,0.62405694,0.28999707,0.6245977,0.007200457,0.12401925,0.6389417,0.28163475,73.17595007463768,Poor,Low,Low,High
TUMAWAY,Week 22,LSTM,0.47862932,0.643653,0.29869848,0.654077,0.018310215,0.10453236,0.64763695,0.29384392,73.17563000011594,Poor,Low,Low,High
TUMAWAY,Week 22,CNN-LSTM,0.46810982,0.6171646,0.27434626,0.6131446,0.02054685,0.084611416,0.6000745,0.28385842,73.17530279620483,Poor,Low,Low,High
TUMAWAY,Week 23,CNN,0.506906,0.6232575,0.28848305,0.621369,0.0060045132,0.12490161,0.64171135,0.28258792,73.17596456750725,Poor,Low,Low,High
TUMAWAY,Week 23,LSTM,0.48109525,0.6439611,0.29710576,0.65134454,0.018258132,0.10435315,0.6478144,0.2924759,73.17562705657005,Poor,Low,Low,High
TUMAWAY,Week 23,CNN-LSTM,0.4708837,0.6184092,0.27399445,0.60967845,0.021356095,0.08440162,0.59942365,0.2813786,73.1752993502802,Poor,Low,Low,High
TUMAWAY,Week 24,CNN,0.50630903,0.62556905,0.28690198,0.6194034,0.0058296276,0.12605608,0.642694,0.28182146,73.17598352981642,Poor,Low,Low,High
TUMAWAY,Week 24,LSTM,0.48318958,0.64423543,0.29646567,0.64873916,0.01822936,0.10472316,0.6480596,0.2909003,73.17563313402898,Poor,Low,Low,High
TUMAWAY,Week 24,CNN-LSTM,0.47367278,0.6192754,0.27346382,0.60600007,0.021502104,0.08431397,0.5989792,0.27967232,73.17529791061835,Poor,Low,Low,High
TUMAWAY,Week 25,CNN,0.50635,0.6242992,0.2858016,0.6151494,0.0050944774,0.12504129,0.64180464,0.2788015,73.17596686176812,Poor,Low,Low,High
TUMAWAY,Week 25,LSTM,0.4847709,0.6440695,0.29604298,0.6459995,0.018284658,0.10516077,0.6480929,0.289117,73.17564032182608,Poor,Low,Low,High
TUMAWAY,Week 25,CNN-LSTM,0.47513703,0.62035865,0.27322152,0.6030592,0.022050444,0.08409173,0.5988683,0.27747586,73.17529426029952,Poor,Low,Low,High
TUMAWAY,Week 26,CNN,0.50571436,0.6250659,0.2845023,0.6143331,0.006180701,0.12354262,0.6410775,0.27565217,73.17594224593236,Poor,Low,Low,High
TUMAWAY,Week 26,LSTM,0.48575613,0.64367247,0.29539958,0.64345366,0.018283807,0.10551261,0.64784026,0.28687543,73.17564610084058,Poor,Low,Low,High
TUMAWAY,Week 26,CNN-LSTM,0.4764301,0.6209434,0.27273512,0.600176,0.022264939,0.08418109,0.59878415,0.27594241,73.17529572804831,Poor,Low,Low,High
